refID,url,reference_number,procuring_entity,title,area_of_delivery,solicitation_number,procurement_mode,classification,category,  abc_php  ,delivery_period,status,date_published,closing_datetime,last_updated,contact_person,contact_address,contact_email,contact_phone,description
12516647,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516647&DirectFrom=OpenOpp&Type=category&BusCatID=29,12516647,DEPARTMENT OF EDUCATION - DIVISION OF SULTAN KUDARAT,Procurement for the Reproduction of Quarter 1 Lesson Exemplars & Worksheets for Grade 2 for the Implementation of MATATAG Curriculum,Sultan Kudarat,25-10-378,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Services," 307,000.00 ",45 Day/s,Status,10/23/25,10/27/25,10/23/25,"MELVIN PUEYO FORTUNA
Admin. Officer V (BAC Secretariat Chairman)
National Highway, Kenram, Isulan, Sultan Kudarat
Isulan
Sultan Kudarat
Philippines 9805
63-471-1007

melvin.fortuna@deped.gov.ph",,"Reference Number	12516647
  Procuring Entity	DEPARTMENT OF EDUCATION - DIVISION OF SULTAN KUDARAT
  Title	Procurement for the Reproduction of Quarter 1 Lesson Exemplars & Worksheets for Grade 2 for the Implementation of MATATAG Curriculum
  Area of Delivery	Sultan Kudarat	   Printable Version

Solicitation Number:	25-10-378
Trade Agreement:	Implementing Rules and Regulations
Procurement Mode:	Negotiated Procurement - Small Value Procurement (Sec. 53.9)
Classification:	Goods
Category:	Printing Services
Approved Budget for the Contract:	PHP 307,000.00
Delivery Period:	45 Day/s
Client Agency:	


Contact Person:	MELVIN PUEYO FORTUNA
Admin. Officer V (BAC Secretariat Chairman)
National Highway, Kenram, Isulan, Sultan Kudarat
Isulan
Sultan Kudarat
Philippines 9805
63-471-1007

melvin.fortuna@deped.gov.ph
	Status	

Active


Associated Components	Order
Bid Supplements	
0

Document Request List	
2

Date Published	23/10/2025
Last Updated / Time	23/10/2025 12:00 AM
Closing Date / Time	27/10/2025 10:00 AM


Description
Quotation Ctrl #: 25-10-378
REQUEST FOR QUOTATION
Procurement for the Reproduction of Quarter 1 Lesson Exemplars & Worksheets for Grade 2 for the Implementation of MATATAG Curriculum

Name

Address

Please qoute your lowest price on the item/s listed, subject to the conditions stated below, stating the shortest time of delivery and submit byour quotation duly signed by your representative and placed in a sealed envelope on or before10:00AM of OCTOBER 27, 2025 at the office of the BAC Chairperson. QUOTATIONS SUBMITTED BEYOND THIS DATE AND TIME WILL NOT BE ANY MORE ACCEPTED.

MEILROSE B. PERALTA, EdD, CESE
Assistant Schools Division Superintendent
Conditions: BAC Chairman
1 All entries must be filled up.
2 Delivery period is within 45 calendar days.
3 Warranty shall be for a period of six (6) months for supplies and materials, one (1) year for equipment, from date of acceptance by the procuring entity.
4 Price validity shall be for a period of 90 calendar days.
5 Quotation that exceeds the total approved budget for the contract (ABC) shall be rejected.
6 The awarding of contract shall be per item basis.
7 Quotation forms must be accompanied with a valid Mayor's/Business Permit, DTI Registration, Updated PHILGEPS Certificate of Registration, Tax Clearance, Income/Business Tax Return and Omnibus Sworn Statement (OSS).
8 The office will collect fees from the sale of bid documents to prospective bidders amounting to 500Php in accordance with the standard rates under the revised Implementing Rules and Regulations of Republic Act No. 9184
9 Interested Bidders are hereby requested to submit their official Letter of Intent (LOI) to participate in the bidding process.
Item No. ITEM DESCRIPTION BRAND QTY UNIT UNIT COST TOTAL PRICE
Procurement for the Reproduction of Quarter 1 Lesson Exemplars & Worksheets for Grade 2 for the Implementation of MATATAG Curriculum
1 AISHA (NUMBER OF PAGES-20) 100 COPIES
2 ANG MUNTING BUTIKI (NUMBER OF PAGES-20) 100 COPIES
3 T'LAS KALBANGI (NUMBER OF PAGES-16) 100 COPIES
4 DU, BULEN KLO BLATIK (NUMBER OF PAGES-16) 100 COPIES
5 I DE SELOYUK (NUMBER OF PAGES-16) 100 COPIES
6 RO KELEFUTEY (NUMBER OF PAGES-16) 100 COPIES
7 SI LORELAY TAMLAY (NUMBER OF PAGES-24) 100 COPIES
8 SI UWAK ENDU PAMUGON (NUMBER OF PAGES-20) 100 COPIES

SPECIFICATIONS: (PREFERED SUPPLIERS WITHIN REGION XII)
BIG BOOKS
BOOK SIZE: 11X17inches, A3 (BIG BOOK)
COVER: FOLD COTE, GLOSSY COATED, 200-300 gsm
INSIDE PAGES: GLOSSY, 120-170 gsm
COLOR: FULL COLOR, CMYK
MARGINS/GUTTER: NO REQUIRED GUTTER AND MARGINS
BINDING: SADDLE STITCH/ PERFECT BIND (BOOK TYPE)
PAGINATION: MIRROR
STORY BOOKS
BOOK SIZE: A4
COVER: FOLD COTE, GLOSSY COATED, 200-300 gsm
INSIDE PAGES: GLOSSY, 120-170 gsm
COLOR: FULL COLOR, CMYK
MARGINS/GUTTER: NO REQUIRED GUTTER AND MARGINS
BINDING: SADDLE STITCH/ PERFECT BIND (BOOK TYPE)
PAGINATION: MIRROR

Approve Budget for Contract (ABC) 307,000.00
After having carefully read and accepted your conditions. I/we qoute you on the item at prices noted above.

Please Check: Printed Name/Signature
VAT
NON-VAT Tel. No./Cellphone No.

Email Address

TIN








Created by	MELVIN PUEYO FORTUNA
Date Created	22/10/2025










The PhilGEPS team is not responsible for any typographical errors or misinformation presented in the system. PhilGEPS only displays information provided for by its clients, and any queries regarding the postings should be directed to the contact person/s of the concerned party.",,Description
12514587,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12514587&DirectFrom=OpenOpp&Type=category&BusCatID=134,12514587,PALIMBANG NATIONAL HIGH SCHOOL,Procurement of other office equipment for SHS 2025 - Third Quarter,Sultan Kudarat,SHS 2025-08-013 - RFQ,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Educational Materials and Supplies," 83,400.00 ",15 Day/s,Status,10/23/25,10/27/25,10/23/25,"Salipada Buto Salik
Teacher l - (Property Custodian)
Barangay Poblacio
Palimbang
Sultan Kudarat
Philippines 9809
63-915-0727180

salipada.salik@deped.gov.ph",,,,Description
12516368,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516368&DirectFrom=OpenOpp&Type=category&BusCatID=29,12516368,"MUNICIPALITY OF GENERAL LUNA, SURIGAO DEL NORTE",Tshirt for the 29th Siargao International Surfing Cup-Closing Ceremony,Surigao Del Norte,GOODS-2025-10-042,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Services," 105,000.00 ",0 Day/s,Status,10/23/25,10/27/25,10/23/25,"Dave Francis Polvorosa Plaza
Municipal Social Welfare and Development Officer
Poblacion 1
General Luna
Surigao Del Norte
Philippines 8419
63-2-09178272113

davefrancisplaza@yahoo.com",,,,Description
12517693,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12517693&DirectFrom=OpenOpp&Type=category&BusCatID=134,12517693,DEPARTMENT OF EDUCATION - SCHOOLS DIVISION OF TANDAG CITY,Supplies and Materials for the Conduct of Training on Internal Quality Audit (IQA) for Division NQMS Core Terms and Support Staff,Surigao Del Sur,2025-10-386,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Educational Materials and Supplies," 84,550.00 ",0 Day/s,Status,10/23/25,10/27/25,10/23/25,"Marvelous Betero Estal
Division Librarian, BAC-Secretariat Member
DepEd- Tandag City, Tandur Pass, Balilahan Mabua,
near at Department of Agrarian Reform (DAR) office
Tandag City
Surigao Del Sur
Philippines 8300
63-948-4725177

marvelous.estal@deped.gov.ph",,,,Description
12514642,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12514642&DirectFrom=OpenOpp&Type=category&BusCatID=28,12514642,"MUNICIPALITY OF CARRASCAL, SURIGAO DEL SUR",Supplies (for Municipal Agriculture's hasud serbisyo 2nd round),Surigao Del Sur,RFQ 25-119,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Packaging Supplies and Materials,,3 Day/s,Status,10/23/25,10/30/25,10/23/25,"Ermin Grumez Buhion
BAC Chairman
Trugillo Street
Embarcadero
Carrascal
Surigao Del Sur
Philippines 8318
63-086-2128015
63-086-2125000
baccarrascal@gmail.com",,,,Description
12510254,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12510254&DirectFrom=OpenOpp&Type=category&BusCatID=51,12510254,"MUNICIPALITY OF CASTILLEJOS, ZAMBALES",Request for Quotation on Tricycle Sticker Permit,Zambales,2025-762,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Printing Supplies," 199,600.00 ",5 Day/s,Status,10/22/25,10/27/25,10/22/25,"Amelia P. Santos
BAC Chairman
San Juan
Castillejos
Zambales
Philippines 2208
63-47-6022595 Ext.0
63-47-6022595
lgucastillejos.bac@gmail.com",,,,Description
12515734,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515734&DirectFrom=OpenOpp&Type=category&BusCatID=134,12515734,DEPARTMENT OF EDUCATION - REGION IX,Supply and Door-to-Door Delivery of Manipulative Materials for Learners with Disability to the Recipient Schools in Region IX,Zamboanga Del Sur,2025-07-226,Negotiated Procurement - Two Failed Biddings (Sec. 53.1),Goods,Educational Materials and Supplies," 5,405,405.00 ",60 Day/s,Status,10/23/25,11/11/25,10/23/25,"Jerry M Ijirani
Administrative Officer IV
Regional Government Center, Balintawak
Pagadian City
Zamboanga Del Sur
Philippines 7016
63-62-9453329

region9.bac@deped.gov.ph",,,,Description
12498873,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12498873&DirectFrom=OpenOpp&Type=category&BusCatID=71,12498873,"CITY OF ZAMBOANGA, ZAMBOANGA DEL SUR",Other Supplies and Materials Expenses - Incentives and Awards - 6 pcs. Gold Rings with City Government Seal.,Zamboanga Del Sur,Goods 25-1017-0290,Public Bidding,Goods,Corporate Giveaways," 1,144,000.00 ",24 Day/s,Status,10/17/25,11/6/25,10/17/25,"Rhowin A. Santiago
BUYER I
N.S. Valderoza Street, Zone IV,
Zamboanga City
Zamboanga Del Sur
Philippines 7000
63-992-7763
63-992-7763
zcbac.sec@gmail.com",,,,Description
12512422,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12512422&DirectFrom=OpenOpp&Type=category&BusCatID=51,12512422,"MUNICIPALITY OF MARGOSATUBIG, ZAMBOANGA DEL SUR",Purchase of toners for high-end photocopying machines for various offices,Zamboanga Del Sur,071-102025,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Supplies," 419,000.00 ",1 Day/s,Status,10/22/25,10/27/25,10/22/25,"Rene E Maning
Bac Secretariat
T. Minor Street, Poblacion
Margosatubig
Zamboanga Del Sur
Philippines 7035
63-0-0 Ext.0
63-0-0
lgu_margosatubig.bac2018@yahoo.com",,,,Description
12514480,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12514480&DirectFrom=OpenOpp&Type=category&BusCatID=134,12514480,SUMALIG NATIONAL HIGH SCHOOL,SUMALIG NHS-JHS_SCHOOL & OFFICE SUPPLIES and SEMI-EXPENDABLE OFFICE EQUIPMENT EXPENSES,Zamboanga Del Sur,JHS_10-2025,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Educational Materials and Supplies," 85,045.46 ",1 Day/s,Status,10/23/25,10/28/25,10/23/25,"ALREN C. BONGCAWEL
Adas II
OLINGAN
Tambulig
Zamboanga Del Sur
Philippines 7025
63-907-8827339

bongcawelalren3@gmail.com",,,,Description
12510572,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12510572&DirectFrom=OpenOpp&Type=category&BusCatID=129,12510572,DEPARTMENT OF SOCIAL WELFARE AND DEVELOPMENT - REGION IX,SLP-2025-10-15-O1696 - For the Training Supplies During the Conduct of SLP Regional Strategic Planning Workshop for FY 2026 CUM Regional Gawad Sulong Award 2025 in Zamboanga City,Zamboanga Del Sur,SLP-2025-10-15-O1696,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Tokens and Awards," 80,000.00 ",0 Day/s,Status,10/22/25,10/27/25,10/22/25,"Ferdausi A. Mohammad
BAC Secretariat Staff
General Vicente Alvarez street
Zamboanga City
Zamboanga Del Sur
Philippines 7000
63-62-9916030 Ext.202

bacrfq.dswdfo9@gmail.com",,,,Description
12514615,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12514615&DirectFrom=OpenOpp&Type=category&BusCatID=134,12514615,DEPARTMENT OF EDUCATION - REGION IV-A (CALABARZON),SUPPLY AND DOOR TO DOOR DELIVERY OF REMEDIATION PACKAGES FOR READING PROGRAMS ROIVA-25-10,,ROIVA-25-10,Public Bidding,Goods,Educational Materials and Supplies," 95,280,195.00 ",0 Day/s,Status,10/23/25,11/17/25,10/23/25,"JOCELYN LICKIAS MARTIN
Administrative Officer IV
Gate II, Karangalan Drive
Cainta
Rizal
Philippines 1900
63-02-6458406
63-02-6822114
bac.calabarzon@deped.gov.ph",,,,Description
12513420,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12513420&DirectFrom=OpenOpp&Type=category&BusCatID=134,12513420,DEPARTMENT OF EDUCATION - REGION IV-A (CALABARZON),PROCUREMENT OF TECHNICAL-VOCATIONAL-LIVELIHOOD (TVL) EQUIPMENT PACKAGES FOR PUBLIC SENIOR HIGH SCHOOLS (ROIVA-25-09),,ROIVA-25-09,Public Bidding,Goods,Educational Materials and Supplies," 59,081,370.00 ",0 Day/s,Status,10/23/25,11/17/25,10/23/25,"JOCELYN LICKIAS MARTIN
Administrative Officer IV
Gate II, Karangalan Drive
Cainta
Rizal
Philippines 1900
63-02-6458406
63-02-6822114
bac.calabarzon@deped.gov.ph",,,,Description
12514695,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12514695&DirectFrom=OpenOpp&Type=category&BusCatID=29,12514695,DEPARTMENT OF EDUCATION - REGION IV-A (CALABARZON),PRINTING AND DELIVERY OF THE GAWAD TEODORA ALONSO (GTA) AWARD-WINNING STORYBOOKS READY-TO-PRINT (RTP) FOR GRADES 1-6,,ROIVA-25-11,Public Bidding,Goods,Printing Services," 20,238,000.00 ",0 Day/s,Status,10/23/25,11/17/25,10/23/25,"JOCELYN LICKIAS MARTIN
Administrative Officer IV
Gate II, Karangalan Drive
Cainta
Rizal
Philippines 1900
63-02-6458406
63-02-6822114
bac.calabarzon@deped.gov.ph",,,,Description
12464494,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12464494&DirectFrom=OpenOpp&Type=category&BusCatID=71,12464494,DEVELOPMENT BANK OF THE PHILIPPINES - HEAD OFFICE,G-2025-29: SUPPLY AND DELIVERY OF BAGS FOR THE DEVELOPMENT BANK OF THE PHILIPPINES-REBID,,G-2025-29,Public Bidding,Goods,Corporate Giveaways," 2,681,000.00 ",0 Day/s,Status,10/8/25,10/29/25,10/22/25,"Alan C. Santos
Manager - Head, BAC Secretariat
Procurement and Inventory Management Department
6th Floor, DBP Head Office
Sen. Gil J. Puyat corner Makati Avenue
Makati City
Metro Manila
Philippines 1200
63-2-88189511 Ext.2610
63-2-8125702
bacsecretariat@dbp.ph",,,,Description
12516018,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516018&DirectFrom=OpenOpp&Type=category&BusCatID=134,12516018,DEPARTMENT OF EDUCATION - REGION III,Procurememt of Tablets for the Implementation of Dynamic Learning Program,,R3G-2025-148,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Educational Materials and Supplies," 1,905,000.00 ",7 Day/s,Status,10/23/25,10/28/25,10/23/25,"EDWARD BONN FABIANA MANUEL
Administrative Officer IV - BAC Secretariat
Government Center,
Maimpis
San Fernando City
Pampanga
Philippines 2000
63-45-5988580 Ext.113
63-45-5988580
edwardbonn.manuel@deped.gov.ph",,,,Description
12516054,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516054&DirectFrom=OpenOpp&Type=category&BusCatID=29,12516054,DEPARTMENT OF EDUCATION - REGION III,Printing of LAS - Dynamic Learning Program,,R3G-2025-147,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Services," 1,902,032.00 ",15 Day/s,Status,10/23/25,10/28/25,10/23/25,"EDWARD BONN FABIANA MANUEL
Administrative Officer IV - BAC Secretariat
Government Center,
Maimpis
San Fernando City
Pampanga
Philippines 2000
63-45-5988580 Ext.113
63-45-5988580
edwardbonn.manuel@deped.gov.ph",,,,Description
12508736,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12508736&DirectFrom=OpenOpp&Type=category&BusCatID=71,12508736,NATIONAL KIDNEY AND TRANSPLANT INSTITUTE,RFQ No. 25-468: Supply and Delivery of Gender and Development Advocacy Materials for Violence Against Women Campaign (3 Line Items),,RFQ No. 25-468: Supply and Delivery of Gender and,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Corporate Giveaways," 438,000.00 ",0 Day/s,Status,10/21/25,10/24/25,10/21/25,"Michael Angelo D. Sibaluca
BAC Secretariat
East Avenue, Quezon City
Quezon City
Metro Manila
Philippines 1100
63-02-9810400 Ext.1156

michaelangelo.sibaluca@nkti.gov.ph",,,"Reference Number	12508736
  Procuring Entity	NATIONAL KIDNEY AND TRANSPLANT INSTITUTE
  Title	RFQ No. 25-468: Supply and Delivery of Gender and Development Advocacy Materials for Violence Against Women Campaign (3 Line Items)
  Area of Delivery		   Printable Version

Solicitation Number:	RFQ No. 25-468: Supply and Delivery of Gender and
Trade Agreement:	Implementing Rules and Regulations
Procurement Mode:	Negotiated Procurement - Small Value Procurement (Sec. 53.9)
Classification:	Goods
Category:	Corporate Giveaways
Approved Budget for the Contract:	PHP 438,000.00
Delivery Period:	0 Day/s
Client Agency:	


Contact Person:	Michael Angelo D. Sibaluca
BAC Secretariat
East Avenue, Quezon City
Quezon City
Metro Manila
Philippines 1100
63-02-9810400 Ext.1156

michaelangelo.sibaluca@nkti.gov.ph
	Status	

Active


Associated Components	Order
Bid Supplements	
0

Document Request List	
31

Date Published	21/10/2025
Last Updated / Time	21/10/2025 12:00 AM
Closing Date / Time	24/10/2025 5:00 PM


Description
NOTICE OF PROCUREMENT OPPORTUNITY
(SMALL VALUE PROCUREMENT)
With P.R. No. 66681C

1. The NATIONAL KIDNEY AND TRANSPLANT INSTITUTE (NKTI) invites interested entities to submit their quotation/s through a formal SEALED PROPOSAL for the:

Item/Description Approved Budget for the Contract (ABC)
RFQ No. 25-468:
Supply and Delivery of Gender and Development Advocacy Materials for Violence Against Women Campaign (3 Line Items)
Php 438,000.00


2. Prospective Suppliers should meet all other minimum legal, financial, and technical eligibility requirements as required by the BAC.

3. Any entity interested in the project must submit their SEALED PROPOSAL not later than October 24, 2025 (Friday) 5:00 PM at the BAC Office together with the following Legal Documents:

• Valid PhilGEPS Certificate (Platinum) or PhilGEPS Registration No.
• Valid Mayors/Business Permit
• Business/Income Tax Return (Applicable for items with ABC of above 500k)
• Omnibus Sworn Statement (secure from NKTI BAC Office) (Applicable for items with ABC above 50k)
• Duly accomplished and signed Technical Specifications

4. General Conditions:

• Delivery Period: within fifteen (15) calendar day, one-time delivery, scheduled as per PO/NTP
• Payment Terms: within thirty (30) calendar days from Invoice/DR/IAR/Certificate of Final Acceptance from End-user

5. The Opening of Sealed Proposals shall be on October 27, 2025 (Monday) at the NKTI BAC Conference Room.

6. This submission of Sealed Proposal is not governed by the non-discretionary “pass/fail” criteria.

7. All documents should be placed in a folder in any color and should be properly tabbed, sealed and labelled (e.g. Company Name, Address, and Telephone Number) during submission.

8. The NKTI reserves the right to accept or reject any bid, to annul the bidding process, to reject all bids at any time prior to contract award, or to reduce the corresponding ABC and Terms of Reference (TOR) and to award the contract to the bidder with the most advantageous offer, without thereby incurring any liability to the affected bidder or bidders.


(Sgd.)
MERCEDITA V. JOCSON, RN, MHA, MAN
BAC Chairman








Created by	Michael Angelo D. Sibaluca
Date Created	20/10/2025










The PhilGEPS team is not responsible for any typographical errors or misinformation presented in the system. PhilGEPS only displays information provided for by its clients, and any queries regarding the postings should be directed to the contact person/s of the concerned party.",Description
